id,age
NDARINVAFVV598X_2YearFollowUpYArm1,156
NDARINV9GWM2HBT_baselineYear1Arm1,117
NDARINV02H7G2T6_2YearFollowUpYArm1,143
NDARINV06TBFD6R_baselineYear1Arm1,116
NDARINV0F4JDC6B_baselineYear1Arm1,119
NDARINV0EWGP0U5_baselineYear1Arm1,108
NDARINV18XYL4BV_2YearFollowUpYArm1,138
NDARINV1LRNM6EU_baselineYear1Arm1,118
NDARINV24534L6F_2YearFollowUpYArm1,130
NDARINV1GDR72XA_2YearFollowUpYArm1,137
NDARINV1KBEC5AT_baselineYear1Arm1,124
NDARINV2WTW50R0_baselineYear1Arm1,124
NDARINV0U0ZAG3B_2YearFollowUpYArm1,148
NDARINV0CRTHE21_baselineYear1Arm1,114
NDARINV0KHYZ082_2YearFollowUpYArm1,147
NDARINV01EN91PG_2YearFollowUpYArm1,137
NDARINV08YLBTNH_baselineYear1Arm1,124
NDARINV29Y8ZRVC_baselineYear1Arm1,117
NDARINV1CRC8UTU_2YearFollowUpYArm1,150
NDARINV1962GTLL_baselineYear1Arm1,126
NDARINV3RFU7ZRP_baselineYear1Arm1,121
NDARINV3NKZ8EZX_baselineYear1Arm1,129
NDARINV2E00U6NB_baselineYear1Arm1,126
NDARINV2DLW1KXL_baselineYear1Arm1,118
NDARINV53AA4BL6_2YearFollowUpYArm1,142
NDARINV6M531U7A_2YearFollowUpYArm1,142
NDARINV71LY516E_2YearFollowUpYArm1,136
NDARINV5JGG99ZM_baselineYear1Arm1,131
NDARINV5VFG6UKN_2YearFollowUpYArm1,140
NDARINV63H879ZC_baselineYear1Arm1,122
NDARINV6AK4GUVM_2YearFollowUpYArm1,134
NDARINV6CNL0TLZ_baselineYear1Arm1,119
NDARINV9DLWDBL9_2YearFollowUpYArm1,139
NDARINV8TJJB3MY_baselineYear1Arm1,126
NDARINVACKXV1WP_baselineYear1Arm1,117
NDARINV9HR4XXJ2_baselineYear1Arm1,125
NDARINV9PVR76W7_baselineYear1Arm1,123
NDARINV9H4U1DHY_2YearFollowUpYArm1,142
NDARINV04BFG4JM_baselineYear1Arm1,132
NDARINV0T5DCF9K_baselineYear1Arm1,125
NDARINV0F82C6R8_2YearFollowUpYArm1,156
NDARINV0G37YGY1_baselineYear1Arm1,124
NDARINV06TBFD6R_2YearFollowUpYArm1,141
NDARINV0UD3BJFR_baselineYear1Arm1,122
NDARINV11UF2ABG_baselineYear1Arm1,125
NDARINV24534L6F_baselineYear1Arm1,108
NDARINV1K1285TU_2YearFollowUpYArm1,150
NDARINV2P5N7AMV_2YearFollowUpYArm1,148
NDARINV2RVWB0HM_baselineYear1Arm1,118
NDARINV0NK7MVCJ_2YearFollowUpYArm1,134
NDARINV030W95VP_2YearFollowUpYArm1,156
NDARINV1W1JMX1G_2YearFollowUpYArm1,147
NDARINV1VM14D0X_baselineYear1Arm1,124
NDARINV21VF36AV_2YearFollowUpYArm1,147
NDARINV27BYY712_2YearFollowUpYArm1,153
NDARINV1962GTLL_baselineYear1Arm1,126
NDARINV1JLAATTP_2YearFollowUpYArm1,138
NDARINV3DN8DMP3_2YearFollowUpYArm1,146
NDARINV2J19HL2V_baselineYear1Arm1,113
NDARINV00J52GPG_baselineYear1Arm1,110
NDARINV019DXLU4_2YearFollowUpYArm1,158
NDARINV00J52GPG_baselineYear1Arm1,110
NDARINV019DXLU4_2YearFollowUpYArm1,158
NDARINVXU9WL7P7_2YearFollowUpYArm1,150
NDARINVY4HKER0E_2YearFollowUpYArm1,131
NDARINVY8CPCJJ3_2YearFollowUpYArm1,154
NDARINVYUXB5PRZ_baselineYear1Arm1,107
NDARINVZ1WUT8NP_baselineYear1Arm1,115
NDARINVW0Z6644W_baselineYear1Arm1,108
NDARINVWJUF573K_2YearFollowUpYArm1,155
NDARINVWRLG7NX5_baselineYear1Arm1,129
NDARINVWY3GY9NE_baselineYear1Arm1,114
NDARINVX20XV71D_baselineYear1Arm1,113
NDARINVV2ZZ7DMV_2YearFollowUpYArm1,144
NDARINVT9T6G398_baselineYear1Arm1,125
NDARINVTKKV0L4H_baselineYear1Arm1,120
NDARINVRRTJUY6G_baselineYear1Arm1,127
NDARINVT9RH5R7B_baselineYear1Arm1,108
NDARINVTDLKZKEB_2YearFollowUpYArm1,152
NDARINVTEV935XF_2YearFollowUpYArm1,133
NDARINVTV25YAN3_baselineYear1Arm1,110
NDARINVTZ8JEUMW_baselineYear1Arm1,114
NDARINVU4YFGDAX_baselineYear1Arm1,127
NDARINVUBCDJ64P_baselineYear1Arm1,131
NDARINVBDHAN68D_baselineYear1Arm1,113
NDARINVB08C0TZH_2YearFollowUpYArm1,143
NDARINVB68067CD_baselineYear1Arm1,118
NDARINVE2JXEZ3N_baselineYear1Arm1,114
NDARINVECNVZ5MT_baselineYear1Arm1,115
NDARINVDXEP8X66_baselineYear1Arm1,127
NDARINVDV34EFNH_2YearFollowUpYArm1,157
NDARINVDXEP8X66_baselineYear1Arm1,127
NDARINVEBRRMZY3_2YearFollowUpYArm1,149
NDARINVEBRRMZY3_2YearFollowUpYArm1,149
NDARINVEJ1NL7U8_baselineYear1Arm1,115
NDARINVDYNUN0GN_2YearFollowUpYArm1,154
NDARINVECNVZ5MT_baselineYear1Arm1,115
NDARINVJLXMB8LP_2YearFollowUpYArm1,152
NDARINVJP0XXWG5_2YearFollowUpYArm1,152
NDARINVJFNE6XKX_2YearFollowUpYArm1,135
NDARINVJLXMB8LP_2YearFollowUpYArm1,152
NDARINVHGD8ERPM_2YearFollowUpYArm1,139
NDARINVJAXCMG87_baselineYear1Arm1,116
NDARINVJGFBY8J1_2YearFollowUpYArm1,137
NDARINVJ92RNHLE_baselineYear1Arm1,124
NDARINVJE6EK74H_baselineYear1Arm1,122
NDARINVN9EX2F1A_baselineYear1Arm1,120
NDARINVNE8U2H3X_baselineYear1Arm1,116
NDARINVNW8TFAV3_baselineYear1Arm1,128
NDARINVP0T27M9X_baselineYear1Arm1,123
NDARINVNBU3UA23_baselineYear1Arm1,110
NDARINVNP9P3E2H_2YearFollowUpYArm1,152
NDARINVNW8TFAV3_baselineYear1Arm1,128
NDARINVP4E09BXB_2YearFollowUpYArm1,152
NDARINVNBU3UA23_baselineYear1Arm1,110
NDARINVNP9P3E2H_2YearFollowUpYArm1,152
NDARINVVF47E1YM_2YearFollowUpYArm1,148
NDARINVVZ679N9G_2YearFollowUpYArm1,142
NDARINVVZ679N9G_2YearFollowUpYArm1,142
NDARINVUVW9DC8Y_2YearFollowUpYArm1,136
NDARINVV7EUYJMM_baselineYear1Arm1,130
NDARINVVF47E1YM_2YearFollowUpYArm1,148
NDARINVV7EUYJMM_baselineYear1Arm1,130
NDARINVVF47E1YM_baselineYear1Arm1,120
NDARINVVZ679N9G_baselineYear1Arm1,120
NDARINVVZ679N9G_baselineYear1Arm1,120
NDARINVWLJKU8MX_2YearFollowUpYArm1,139
NDARINVWRFN7EM0_2YearFollowUpYArm1,143
NDARINVWWXWKPHN_baselineYear1Arm1,115
NDARINVX4WWMLJY_baselineYear1Arm1,119
NDARINVWFP0E099_2YearFollowUpYArm1,138
NDARINVWLJKU8MX_2YearFollowUpYArm1,139
NDARINVWRFN7EM0_baselineYear1Arm1,118
NDARINVWFP0E099_baselineYear1Arm1,113
NDARINVWLJKU8MX_baselineYear1Arm1,122
NDARINVWLJKU8MX_baselineYear1Arm1,122
NDARINV7TB8096T_baselineYear1Arm1,125
NDARINV84RPF7HW_2YearFollowUpYArm1,136
NDARINV8L9X8K59_2YearFollowUpYArm1,133
NDARINV8M1VFMR8_baselineYear1Arm1,118
NDARINV9G62YACW_baselineYear1Arm1,109
NDARINV956TANLH_baselineYear1Arm1,108
NDARINV968XN9T9_baselineYear1Arm1,130
NDARINV96G7MJ87_2YearFollowUpYArm1,128
NDARINV7PMXEN0M_baselineYear1Arm1,118
NDARINV7R43BC6Z_2YearFollowUpYArm1,148
NDARINV7LWNRC3F_2YearFollowUpYArm1,136
NDARINV5T9K540P_baselineYear1Arm1,110
NDARINV5WXD7A7X_2YearFollowUpYArm1,134
NDARINV60Y92AGP_2YearFollowUpYArm1,147
NDARINV66TNJAWV_2YearFollowUpYArm1,130
NDARINV6CA2HNYJ_baselineYear1Arm1,119
NDARINV6DYLLUU6_baselineYear1Arm1,120
NDARINV3ZCVTCG4_2YearFollowUpYArm1,150
NDARINV4KKHGHCL_baselineYear1Arm1,109
NDARINV51VNYKL7_2YearFollowUpYArm1,134
NDARINV4RX5LRX2_baselineYear1Arm1,127
NDARINV50GW1CZT_2YearFollowUpYArm1,143
NDARINV51VNYKL7_baselineYear1Arm1,111
NDARINV4UYK50KN_2YearFollowUpYArm1,148
NDARINV528FZWXG_baselineYear1Arm1,131
NDARINV53DLM6RN_2YearFollowUpYArm1,150
NDARINVFYPMHB9X_baselineYear1Arm1,115
NDARINVFZY230ME_baselineYear1Arm1,108
NDARINVG6XAK90E_baselineYear1Arm1,117
NDARINVGB1LBZ5W_baselineYear1Arm1,110
NDARINVGBTLTG2G_2YearFollowUpYArm1,151
NDARINVFBHD500G_baselineYear1Arm1,122
NDARINVFWJH6JJK_2YearFollowUpYArm1,144
NDARINVG2RXUFF1_2YearFollowUpYArm1,149
NDARINVG5PJ5J8K_baselineYear1Arm1,107
NDARINVGBTLTG2G_baselineYear1Arm1,126
NDARINVEZR60E9U_2YearFollowUpYArm1,153
NDARINVF53AN12Z_baselineYear1Arm1,125
NDARINVDWAKH0W5_2YearFollowUpYArm1,140
NDARINVE3NPVWW3_baselineYear1Arm1,119
NDARINVEH3T61EE_2YearFollowUpYArm1,147
NDARINVDB6W7NT0_baselineYear1Arm1,111
NDARINVDE6MBD6N_baselineYear1Arm1,114
NDARINVDZKEBE4K_baselineYear1Arm1,126
NDARINVE63CUYZW_2YearFollowUpYArm1,153
NDARINV9PP6V3JU_baselineYear1Arm1,129
NDARINV9U20C432_2YearFollowUpYArm1,143
NDARINV9ZMB5YUX_baselineYear1Arm1,114
NDARINVA0BVG0DF_baselineYear1Arm1,128
NDARINVA21KBMCG_2YearFollowUpYArm1,134
NDARINVA8VDXCHY_2YearFollowUpYArm1,157
NDARINVAAPJB31X_baselineYear1Arm1,127
NDARINVABLFF21T_baselineYear1Arm1,109
NDARINVL8VU0XRA_baselineYear1Arm1,108
NDARINVLANTD3RD_baselineYear1Arm1,113
NDARINVLE26WV7H_2YearFollowUpYArm1,144
NDARINVM68WD1CV_baselineYear1Arm1,110
NDARINVL6FF2ZJK_baselineYear1Arm1,118
NDARINVLA4MCMBY_2YearFollowUpYArm1,139
NDARINVLWH9WH49_baselineYear1Arm1,131
NDARINVM7WZ5E71_baselineYear1Arm1,111
NDARINVL3ND8XCF_2YearFollowUpYArm1,145
NDARINVLCHL1WZR_baselineYear1Arm1,115
NDARINVJ2LAUP97_baselineYear1Arm1,123
NDARINVJFBNGPAL_2YearFollowUpYArm1,138
NDARINVJMTERNYT_2YearFollowUpYArm1,144
NDARINVHAP32VKJ_2YearFollowUpYArm1,138
NDARINVHHUAF7VW_baselineYear1Arm1,108
NDARINVHMZ86KVZ_2YearFollowUpYArm1,141
NDARINVJC1J916E_baselineYear1Arm1,110
NDARINVJTAFGVNE_2YearFollowUpYArm1,147
NDARINVH97X81MU_2YearFollowUpYArm1,151
NDARINVXYH60E7L_baselineYear1Arm1,117
NDARINVZCG5V8NV_baselineYear1Arm1,131
NDARINVZGT6YAX7_2YearFollowUpYArm1,154
NDARINVXYGJN5H6_baselineYear1Arm1,122
NDARINVV7J7HV7U_baselineYear1Arm1,115
NDARINVVCAHYYKD_baselineYear1Arm1,109
NDARINVVM0UX0L1_baselineYear1Arm1,110
NDARINVVPFWLP9R_baselineYear1Arm1,119
NDARINVWRLG7NX5_baselineYear1Arm1,129
NDARINVXER5A63C_baselineYear1Arm1,131
NDARINVV6NAXTR2_2YearFollowUpYArm1,140
NDARINVUFCN0984_2YearFollowUpYArm1,137
NDARINVRRT6GJ3T_baselineYear1Arm1,115
NDARINVP4MAFBPM_baselineYear1Arm1,121
NDARINVPBPLCYPE_baselineYear1Arm1,114
NDARINVR3B0DNU6_baselineYear1Arm1,117
NDARINVR3GH8J7X_baselineYear1Arm1,126
NDARINVRKD9X23X_2YearFollowUpYArm1,134
NDARINVRKD9X23X_2YearFollowUpYArm1,134
NDARINVBDHAN68D_baselineYear1Arm1,113
NDARINVBWT96BWH_2YearFollowUpYArm1,138
NDARINVBCMXWCV0_baselineYear1Arm1,117
NDARINVATHJWZR1_2YearFollowUpYArm1,138
NDARINVAWG2NZC4_2YearFollowUpYArm1,152
NDARINVB4XP9VV8_baselineYear1Arm1,130
NDARINVDV34EFNH_baselineYear1Arm1,129
NDARINVDYNUN0GN_2YearFollowUpYArm1,154
NDARINVEBRRMZY3_baselineYear1Arm1,124
NDARINVEFCEPKCD_baselineYear1Arm1,132
NDARINVDV34EFNH_baselineYear1Arm1,129
NDARINVEBRRMZY3_baselineYear1Arm1,124
NDARINVDYNUN0GN_baselineYear1Arm1,131
NDARINVECM7TBEL_2YearFollowUpYArm1,144
NDARINVEFCEPKCD_baselineYear1Arm1,132
NDARINVDWM6KEW3_2YearFollowUpYArm1,140
NDARINVJLXMB8LP_baselineYear1Arm1,128
NDARINVJE6EK74H_baselineYear1Arm1,122
NDARINVJGFBY8J1_2YearFollowUpYArm1,137
NDARINVJLXMB8LP_baselineYear1Arm1,128
NDARINVHXHUVGJG_2YearFollowUpYArm1,156
NDARINVHBGX2W56_baselineYear1Arm1,114
NDARINVJ2Z7HTR6_baselineYear1Arm1,124
NDARINVHBGX2W56_baselineYear1Arm1,114
NDARINVNX6KVGNJ_baselineYear1Arm1,113
NDARINVP0T27M9X_2YearFollowUpYArm1,146
NDARINVNC2BCXWR_2YearFollowUpYArm1,145
NDARINVNP9P3E2H_baselineYear1Arm1,128
NDARINVNX6KVGNJ_baselineYear1Arm1,113
NDARINVP4E09BXB_baselineYear1Arm1,128
NDARINVNC2BCXWR_2YearFollowUpYArm1,145
NDARINVNP9P3E2H_baselineYear1Arm1,128
NDARINVNXBPU3GK_2YearFollowUpYArm1,141
NDARINVP0T27M9X_baselineYear1Arm1,123
NDARINVUVW9DC8Y_baselineYear1Arm1,111
NDARINVUVW9DC8Y_baselineYear1Arm1,111
NDARINVVAMT0KW4_baselineYear1Arm1,123
NDARINVVF47E1YM_baselineYear1Arm1,120
NDARINVW5T73BJ9_baselineYear1Arm1,108
NDARINVVAMT0KW4_baselineYear1Arm1,123
NDARINVW3GNFYF3_2YearFollowUpYArm1,137
NDARINVVAPJ5TBV_baselineYear1Arm1,123
NDARINVVH4YPG9H_baselineYear1Arm1,131
NDARINVVH4YPG9H_baselineYear1Arm1,131
NDARINVWRFN7EM0_baselineYear1Arm1,118
NDARINVWFP0E099_baselineYear1Arm1,113
NDARINVWH7B6J1P_2YearFollowUpYArm1,140
NDARINVWNGXWEL5_2YearFollowUpYArm1,157
NDARINVWNGXWEL5_2YearFollowUpYArm1,157
NDARINVWRWDR7HE_baselineYear1Arm1,116
NDARINVWRWDR7HE_baselineYear1Arm1,116
NDARINVWH7B6J1P_2YearFollowUpYArm1,140
NDARINVWWXWKPHN_baselineYear1Arm1,115
NDARINV96G7MJ87_baselineYear1Arm1,108
NDARINV9FB6NNVG_baselineYear1Arm1,117
NDARINV9FDDHWDL_baselineYear1Arm1,108
NDARINV9G62YACW_baselineYear1Arm1,109
NDARINV9H9R20K5_baselineYear1Arm1,131
NDARINV92WZKT4Y_2YearFollowUpYArm1,138
NDARINV9CR0L7A7_baselineYear1Arm1,117
NDARINV7R43BC6Z_2YearFollowUpYArm1,148
NDARINV8V6A6DDE_baselineYear1Arm1,108
NDARINV7CAPEPP7_2YearFollowUpYArm1,140
NDARINV64PE3J4T_baselineYear1Arm1,124
NDARINV6CA2HNYJ_2YearFollowUpYArm1,143
NDARINV6J9EV4DL_2YearFollowUpYArm1,132
NDARINV6JBD5MP2_2YearFollowUpYArm1,152
NDARINV5NUV12DN_baselineYear1Arm1,110
NDARINV4V5RG3KP_2YearFollowUpYArm1,142
NDARINV51VNYKL7_2YearFollowUpYArm1,134
NDARINV53DLM6RN_baselineYear1Arm1,126
NDARINV31UPFNDE_baselineYear1Arm1,113
NDARINV3C0FHDGM_2YearFollowUpYArm1,133
NDARINV2ZGK3ZBW_baselineYear1Arm1,131
NDARINV351HK465_baselineYear1Arm1,108
NDARINVFHNEW93L_baselineYear1Arm1,110
NDARINVFYDAK53G_2YearFollowUpYArm1,146
NDARINVGB1LBZ5W_baselineYear1Arm1,110
NDARINVFK3DP5LR_baselineYear1Arm1,108
NDARINVFWJH6JJK_2YearFollowUpYArm1,144
NDARINVFZ7T2G2T_2YearFollowUpYArm1,156
NDARINVG2P3W364_2YearFollowUpYArm1,135
NDARINVEAP0TNV8_2YearFollowUpYArm1,140
NDARINVEG7V5UN3_2YearFollowUpYArm1,154
NDARINVEHDLCE0W_baselineYear1Arm1,123
NDARINVF0GZLPC2_baselineYear1Arm1,128
NDARINVB70M4Z6D_baselineYear1Arm1,129
NDARINVBU29WUVD_baselineYear1Arm1,111
NDARINVC3L6PP41_baselineYear1Arm1,127
NDARINVC9XCZW0F_2YearFollowUpYArm1,146
NDARINVCE2AYCK6_2YearFollowUpYArm1,154
NDARINVALLKP7M5_baselineYear1Arm1,125
NDARINVAN0BA3ZM_2YearFollowUpYArm1,147
NDARINVAN1G06D2_baselineYear1Arm1,113
NDARINVAT7AUUPF_2YearFollowUpYArm1,145
NDARINV9HJW1K36_baselineYear1Arm1,110
NDARINV9NMAFFJR_baselineYear1Arm1,126
NDARINVA8VDXCHY_2YearFollowUpYArm1,157
NDARINVAAPJB31X_baselineYear1Arm1,127
NDARINVLP7DY7CH_2YearFollowUpYArm1,147
NDARINVLPUBRVKK_baselineYear1Arm1,108
NDARINVJFBNGPAL_2YearFollowUpYArm1,138
NDARINVM2AA5DTD_2YearFollowUpYArm1,141
NDARINVL9L2X47R_2YearFollowUpYArm1,138
NDARINVLP57P64D_baselineYear1Arm1,119
NDARINVLRKX5MHU_2YearFollowUpYArm1,146
NDARINVL3ND8XCF_2YearFollowUpYArm1,145
NDARINVL6FF2ZJK_baselineYear1Arm1,118
NDARINVHFHTPJ5M_2YearFollowUpYArm1,150
NDARINVHWTVMKM0_baselineYear1Arm1,107
NDARINVJ2LAUP97_baselineYear1Arm1,123
NDARINVJMTERNYT_2YearFollowUpYArm1,144
NDARINVGXEX8Z13_baselineYear1Arm1,115
NDARINVHAD1KFV7_2YearFollowUpYArm1,131
NDARINVHHUAF7VW_baselineYear1Arm1,108
NDARINVHLKBLZ33_baselineYear1Arm1,116
NDARINVJC1J916E_baselineYear1Arm1,110
NDARINVZ88J0G50_baselineYear1Arm1,111
NDARINVXTN3RGA3_baselineYear1Arm1,127
NDARINVYCL4R17D_baselineYear1Arm1,112
NDARINVYKFPYD54_baselineYear1Arm1,109
NDARINVZ62Y3LZB_2YearFollowUpYArm1,151
NDARINVZGT6YAX7_2YearFollowUpYArm1,154
NDARINVVUD7L4FZ_baselineYear1Arm1,110
NDARINVW0Z6644W_baselineYear1Arm1,108
NDARINVWCB3M1XX_baselineYear1Arm1,129
NDARINVWJUF573K_2YearFollowUpYArm1,155
NDARINVX747V39Y_2YearFollowUpYArm1,149
NDARINVV2ZZ7DMV_2YearFollowUpYArm1,144
NDARINVV7J7HV7U_baselineYear1Arm1,115
NDARINVVDAGZAU0_2YearFollowUpYArm1,137
NDARINVRKVU6VEC_2YearFollowUpYArm1,135
NDARINVRKVU6VEC_2YearFollowUpYArm1,135
NDARINVRKVU6VEC_baselineYear1Arm1,110
NDARINVRRR6XT5R_2YearFollowUpYArm1,130
NDARINVRKD9X23X_baselineYear1Arm1,110
NDARINVRKD9X23X_baselineYear1Arm1,110
NDARINVRKVU6VEC_baselineYear1Arm1,110
NDARINVRRR6XT5R_2YearFollowUpYArm1,130
NDARINVP2G0PXCM_2YearFollowUpYArm1,140
NDARINVP3748X5Y_2YearFollowUpYArm1,138
NDARINVB8MBHMWM_baselineYear1Arm1,131
NDARINVBK8KBAZM_baselineYear1Arm1,125
NDARINVB96RJ10D_2YearFollowUpYArm1,149
NDARINVEFCVZYTR_baselineYear1Arm1,130
NDARINVDWM6KEW3_2YearFollowUpYArm1,140
NDARINVECM7TBEL_2YearFollowUpYArm1,144
NDARINVEFCVZYTR_baselineYear1Arm1,130
NDARINVE1WW821K_2YearFollowUpYArm1,155
NDARINVECM7TBEL_baselineYear1Arm1,124
NDARINVDWM6KEW3_baselineYear1Arm1,116
NDARINVE1WW821K_2YearFollowUpYArm1,155
NDARINVDTAY6VX0_2YearFollowUpYArm1,146
NDARINVDWM6KEW3_baselineYear1Arm1,116
NDARINVHXHUVGJG_baselineYear1Arm1,129
NDARINVJ2Z7HTR6_baselineYear1Arm1,124
NDARINVHXHUVGJG_baselineYear1Arm1,129
NDARINVJ3PNH5ZW_2YearFollowUpYArm1,143
NDARINVHF78353F_baselineYear1Arm1,122
NDARINVHV3CWUXR_baselineYear1Arm1,131
NDARINVJ3PNH5ZW_baselineYear1Arm1,118
NDARINVHF78353F_baselineYear1Arm1,122
NDARINVHZFMKD7L_baselineYear1Arm1,129
NDARINVNDTALD7T_2YearFollowUpYArm1,149
NDARINVNXBPU3GK_2YearFollowUpYArm1,141
NDARINVMM3Y00ZD_baselineYear1Arm1,124
NDARINVMPYDULNW_2YearFollowUpYArm1,143
NDARINVMXMAHBU0_2YearFollowUpYArm1,141
NDARINVNXBPU3GK_baselineYear1Arm1,114
NDARINVN5BG5LUD_baselineYear1Arm1,124
NDARINVNXBPU3GK_baselineYear1Arm1,114
NDARINVW3GNFYF3_baselineYear1Arm1,114
NDARINVW3GNFYF3_baselineYear1Arm1,114
NDARINVV1Z1XF3X_2YearFollowUpYArm1,145
NDARINVVAPJ5TBV_baselineYear1Arm1,123
NDARINVW8W3GAH9_2YearFollowUpYArm1,149
NDARINVV1Z1XF3X_2YearFollowUpYArm1,145
NDARINVVB0K1CTL_2YearFollowUpYArm1,155
NDARINVVN1L8JD3_2YearFollowUpYArm1,157
NDARINVV1Z1XF3X_baselineYear1Arm1,124
NDARINVVB0K1CTL_2YearFollowUpYArm1,155
NDARINVWJ086JLF_baselineYear1Arm1,115
NDARINVWNGXWEL5_baselineYear1Arm1,129
NDARINVWT13MP64_baselineYear1Arm1,126
NDARINVWJ086JLF_baselineYear1Arm1,115
NDARINVWNGXWEL5_baselineYear1Arm1,129
NDARINVWT13MP64_baselineYear1Arm1,126
NDARINVX4WWMLJY_baselineYear1Arm1,119
NDARINVWJ6WE11U_2YearFollowUpYArm1,142
NDARINVWNKZ5Z4L_2YearFollowUpYArm1,146
NDARINV911FW8FP_baselineYear1Arm1,121
NDARINV7XER6781_baselineYear1Arm1,131
NDARINV838THCGU_2YearFollowUpYArm1,134
NDARINV84RPF7HW_baselineYear1Arm1,112
NDARINV87ZG2ZXC_baselineYear1Arm1,119
NDARINV89WA05NG_baselineYear1Arm1,123
NDARINV8L9X8K59_baselineYear1Arm1,111
NDARINV8M3N131W_baselineYear1Arm1,127
NDARINV7GC6PLZG_baselineYear1Arm1,124
NDARINV7L9EAFEX_2YearFollowUpYArm1,137
NDARINV6JJFGCTX_2YearFollowUpYArm1,130
NDARINV5P5E90FX_baselineYear1Arm1,127
NDARINV5VP4RK9P_2YearFollowUpYArm1,137
NDARINV5VJVZMV6_baselineYear1Arm1,116
NDARINV5VP4RK9P_baselineYear1Arm1,113
NDARINV61K56BR1_baselineYear1Arm1,119
NDARINV64PVVHP3_2YearFollowUpYArm1,132
NDARINV5K62JDBR_2YearFollowUpYArm1,148
NDARINV3E2U4BWJ_baselineYear1Arm1,109
NDARINV3HMZ7DZZ_baselineYear1Arm1,113
NDARINV3NA8KUJ2_baselineYear1Arm1,108
NDARINV3YJA47GG_2YearFollowUpYArm1,142
NDARINV3KCBT1UJ_baselineYear1Arm1,125
NDARINV3RK373VR_baselineYear1Arm1,114
NDARINV3E2U4BWJ_2YearFollowUpYArm1,134
NDARINV3G46KLE7_baselineYear1Arm1,125
NDARINV3LMKTFHC_baselineYear1Arm1,109
NDARINVGBTLTG2G_2YearFollowUpYArm1,151
NDARINVGBTLTG2G_baselineYear1Arm1,126
NDARINVFGGFCCWJ_baselineYear1Arm1,108
NDARINVFHNEW93L_baselineYear1Arm1,110
NDARINVFYDAK53G_2YearFollowUpYArm1,146
NDARINVG5PJ5J8K_baselineYear1Arm1,107
NDARINVGFCRX7YW_baselineYear1Arm1,127
NDARINVGG87HRBT_2YearFollowUpYArm1,144
NDARINVCUF36WP2_baselineYear1Arm1,108
NDARINVDAJWW6DH_2YearFollowUpYArm1,151
NDARINVDAJWW6DH_baselineYear1Arm1,126
NDARINVCZ89L9CB_baselineYear1Arm1,108
NDARINVD84HH9B1_2YearFollowUpYArm1,141
NDARINVD84HH9B1_baselineYear1Arm1,119
NDARINVCFYJ60VA_2YearFollowUpYArm1,139
NDARINVD84HH9B1_baselineYear1Arm1,119
NDARINVD06ADJ09_baselineYear1Arm1,121
NDARINVD06ADJ09_baselineYear1Arm1,121
NDARINVALLKP7M5_baselineYear1Arm1,125
NDARINVAN0BA3ZM_2YearFollowUpYArm1,147
NDARINVAN1G06D2_baselineYear1Arm1,113
NDARINVAT7AUUPF_2YearFollowUpYArm1,145
NDARINV9HVP5GZ1_2YearFollowUpYArm1,145
NDARINV9RWW076B_2YearFollowUpYArm1,133
NDARINV9U20C432_baselineYear1Arm1,119
NDARINV9ZNYBPMF_2YearFollowUpYArm1,151
NDARINVA0D0J1PP_2YearFollowUpYArm1,134
NDARINVLA4MCMBY_baselineYear1Arm1,116
NDARINVLBWL1VE1_baselineYear1Arm1,111
NDARINVLE26WV7H_2YearFollowUpYArm1,144
NDARINVLWH9WH49_baselineYear1Arm1,131
NDARINVM7WZ5E71_2YearFollowUpYArm1,136
NDARINVL9L2X47R_2YearFollowUpYArm1,138
NDARINVM86N4GZV_baselineYear1Arm1,108
NDARINVLA4MCMBY_baselineYear1Arm1,116
NDARINVLCX3T8HU_baselineYear1Arm1,127
NDARINVM2AA5DTD_2YearFollowUpYArm1,141
NDARINVJFBNGPAL_baselineYear1Arm1,115
NDARINVJTAFGVNE_2YearFollowUpYArm1,147
NDARINVJTVM08C0_2YearFollowUpYArm1,133
NDARINVHAP32VKJ_baselineYear1Arm1,113
NDARINVHLKBLZ33_baselineYear1Arm1,116
NDARINVHMZ86KVZ_baselineYear1Arm1,118
NDARINVJMTERNYT_baselineYear1Arm1,122
NDARINVGXEX8Z13_baselineYear1Arm1,115
NDARINVH97X81MU_2YearFollowUpYArm1,151
NDARINVHAD1KFV7_2YearFollowUpYArm1,131
NDARINVXYGJN5H6_2YearFollowUpYArm1,146
NDARINVYCL4R17D_2YearFollowUpYArm1,136
NDARINVYDMW8MYL_baselineYear1Arm1,107
NDARINVYUXB5PRZ_2YearFollowUpYArm1,129
NDARINVYZZDEXDF_baselineYear1Arm1,119
NDARINVXU9WL7P7_2YearFollowUpYArm1,150
NDARINVY4HKER0E_baselineYear1Arm1,107
NDARINVY8CPCJJ3_2YearFollowUpYArm1,154
NDARINVYBC941EU_2YearFollowUpYArm1,135
NDARINVVM0UX0L1_baselineYear1Arm1,110
NDARINVVPY3B7XG_2YearFollowUpYArm1,147
NDARINVWCB3M1XX_baselineYear1Arm1,129
NDARINVWMPY0NCV_baselineYear1Arm1,116
NDARINVWZ9XXBWY_2YearFollowUpYArm1,134
NDARINVX747V39Y_2YearFollowUpYArm1,149
NDARINVXER5A63C_baselineYear1Arm1,131
NDARINVP65TV30G_2YearFollowUpYArm1,139
NDARINVP7KEYEU0_baselineYear1Arm1,116
NDARINVPUZVE4U5_2YearFollowUpYArm1,149
